X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
,,"-6127376",way,3,,hospital,,,,,,,,,3251c5b13d9947f0b81b661e1b85dc5a,,,,,,,,,,,,,,,,,,
-16.9352506741366,14.7959727321597,"7052900398",node,17,,doctors,ophthalmology,,,,"78335787",,,,a9d4160f609649218ae28e76ef7a33cc,,,,,,,"1",,2019/12/12 19:41:05,Lunetiers sans frontières,,CRCulver,,,,,doctor,
-17.4375865132284,14.6747786265358,"4931371026",node,10,,pharmacy,,,,,"56447688",,,,3d88647398c241208fe50eb2ed9efbb7,,,,,,,"2",,2018/02/17 19:01:26,Pharmacie Africaine,,ndongpotter,,,,,,
-17.3866844725412,14.7605353866466,"4529421675",node,10,,clinic,,,,,"44049259",,,,b533bad60bfe4429831e142dadda1e53,,,,,,,"1",,2016/11/30 02:26:24,Docteur Elhadji Kekere traditionnel,,Elhadji16,,,,,,
,,"423878532",way,13,,pharmacy,,,,,"70940288",,,,32715cbc03d64c459a1363c83b3d46a7,,,,,,,"2",,2019/06/04 23:07:30,Pharmacie NAFISSA,,mapman44,,,,,pharmacy,
-17.4578184158325,14.721668669269,"4128480111",node,10,,doctors,,,,,"38649152",,,,e93b5bd02ae749729a0c6df1a6dada52,,,,,,,"1",,2016/04/17 18:29:12,Cabinet Médical Dr Diouf,,SeverinGeo,,,,,,
-17.0389981835809,14.4517393682117,"3439536216",node,10,,hospital,,,,,"29996410",,,,58a3d6e990fb4463bf572184e3494021,,,,,,,"1",,2015/04/05 17:05:30,Clinique du Littoral,,senegalie,,,,,,
-16.2128265095519,15.6223326637339,"1833426929",node,17,,pharmacy,,,,,"13611198",,,,698b149be0ad47fdad76e3c93b907468,,,,GPS survey,,,"2",,2012/10/23 23:05:45,Croix Rouge,,Jean-Marc Liotier,,,,no,,
,,"334332071",way,13,,hospital,,,,,"36795586",,,,b623af01e3bb4e64abcde9b3e32011b5,,,,,,,"4",yes,2016/01/25 12:46:28,Hôpital Abdoul Aziz Sy Dabakh,,Jean-Marc Liotier,,,,,,
-16.4969496416242,16.0199109740491,"6630806786",node,55,,pharmacy,,"Diamaguene, près du Lycee Charles de Gaulles",Mame Yacine Bop,water_works,"72455444",private,,"+339614189",86709c52fcc44d27b97b5316bbb0bbe9,,"Mo 08:00-22:00; Tu 08:00-22:00; We 08:00-22:00; Th 08:00-22:00; Fr 08:00-22:00; Sa 08:00-13:00; Su off; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Pharmacie Mame Yacine Bop,,mueschel,False,,,True,pharmacy,private
-17.4377630361093,14.6836983964359,"6737846085",node,10,,dentist,,,,,"73648139",,,,ee142a4e426b40929f079c595ca594b0,,,,,,,"1",,2019/08/23 04:42:14,Cabinet dentaire,,juanmi07,,,,,,
-16.257536922184,12.5671426194901,"2281075279",node,13,,doctors,,,,,"68404087",,,,13063c483936494c90ace1ae356150c4,,,,"bing;survey",,,"2",,2019/03/22 09:57:05,Poste de santé municipal de Kandé 2,,Jean-Marc Liotier,,,,,,
-17.444801236385,14.7470630698567,"436363519",node,10,,pharmacy,,,,,"70940288",,,,006a4d73a6dd42f2a4c06ca0c8cf8604,,,,,,,"3",,2019/06/04 23:07:30,,,mapman44,,,,,pharmacy,
-17.4502286025089,14.7261683263497,"4076032214",node,10,,pharmacy,,,,,"38030674",,,,478940745b7644a7804594b9922d784f,,,,,,,"1",,2016/03/23 23:09:08,PHARMACIE NOUROU DAREYNI,,Ray1998,,,,,,
-15.9135983497707,14.8510069672924,"5243078929",node,10,,pharmacy,,,,,"54007247",,,,9ef6f08d21104b19ae5712f1bbc035ae,,,,,,,"1",,2017/11/22 17:26:18,Pharmacie Touba Dianatou mahwa,,Osto,,,,,,
-16.2882306134151,12.5663192651414,"2281106113",node,10,,clinic,,,,,"62944508",,,,65288e3557244be3ab49c81c4f7a0cd5,,,,,,,"3",,2018/09/26 12:10:47,Clinique Paramédicale Saint-Antoine de Padoue,,Jean-Marc Liotier,,,,,,
-16.2232370009315,15.6219823840003,"1774838848",node,17,,pharmacy,,,,,"13611198",,,,a59116fecd7246648ea3da56a8cdf75f,,,,GPS survey,,,"2",,2012/10/23 23:05:48,El Amadou Sakhir Mbaye,,Jean-Marc Liotier,,,,no,,
,,"681988163",way,13,,pharmacy,,,,,"68936450",,,,17565bf70d18402d952444e9b2fa354e,,,,,,,"1",,2019/04/05 20:03:05,,,El Mansur,,,,yes,pharmacy,
,,"207599375",way,17,,pharmacy,,,,,"20717556",,,,6c1e2ccbc69c4eac86fc706fdcb87bc8,,,,"bing; survey",,,"2",,2014/02/22 17:21:47,Khalifa Ababacar Sy,,maggot27,,,,no,,
,,"211930969",way,10,,clinic,,,,,"28118039",,,,0dff14aa31f840049fa240e179340706,,,,,,,"2",,2015/01/13 18:08:36,Imodsen,,Vincent Turmine,,,,,,
,,"195151721",way,13,,doctors,,,,,"68404087",,,,4760697aaa7a45a3a11cf80fcc608ffc,,,,Field survey,,,"5",,2019/03/22 09:57:13,Poste de Santé de Guet Ndar,,Jean-Marc Liotier,,,,,,
-16.4547086214861,14.7016550314236,"6335900700",node,13,,clinic,,,public,,"78551119",,,,8d36f0122f8c4dcd9fa519a72a85d847,,,,,,,"2",,2019/12/18 01:32:44,Centre médical universitaire de Bambey,,CRCulver,,,,,,
-16.3919583415679,14.8468692407909,"7065132912",node,13,,doctors,,,,,"78551119",,,,437db81d479445f6807a20e82d781c97,,,,,,,"1",,2019/12/18 01:32:44,Poste de santé de Gawane,,CRCulver,,,,,,public
,,"249012485",way,10,,hospital,,,,,"42755105",,,,6f9cb7f9505e4992834fcdd9313ff1a1,,,,,,,"4",,2016/10/09 14:19:02,Centre de Sante de Birkelane,,pyram,,,,,,
-17.4563841045615,14.6975012954869,"4076550414",node,13,,pharmacy,,,,,"71224527",,,,606957705dd84864b303d06cfcacb38c,,,,,,,"2",,2019/06/13 16:20:37,PHARMACIE DES ALLEES,,mapman44,,,,,pharmacy,
,,"676050592",way,10,,clinic,,,,,"68027779",,,,9b3fc8c2ce374b92b1bacd292d56db0d,,,,,,,"1",,2019/03/11 15:55:37,Centre de santé,,Jean-Marc Liotier,,,,,,
-17.3657805089406,14.7508852177039,"5178651734",node,13,,pharmacy,,,,,"71224611",,,,d00fd05a7ba946f095eeb1797c0c9087,,,,,,,"2",,2019/06/13 16:23:01,niang baalo,,mapman44,,,,,pharmacy,
-16.3471381260043,15.9290021933336,"6630799585",node,51,,doctors,,Semel,Ministère de la santé et de l'action sociale,,"72455444",no,,,b9cb5c18101b4909a29f7dc948d53124,,unknown,operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Case de santé de Semel,"1",mueschel,False,,,False,"doctor;pharmacy",public
,,"440950806",way,13,,clinic,,,,,"71224965",,,,10d13fc1134145bca0b8ab53714db83f,,,,,,,"2",,2019/06/13 16:31:50,Clinique Sarr,,mapman44,,,,,clinic,
-17.4019786798048,14.7485214371899,"4485775397",node,13,,hospital,,,,,"71224078",,,,457be1d9c20c429cb1a26b821af1188b,,,,,,,"2",,2019/06/13 16:06:45,Poste de sante Catholique Notre Dame du Cap-Vert,,mapman44,,,,,hospital,
-14.779048411361,13.3738597286153,"5202071821",node,10,,clinic,,,,,"53393679",,,,c27b08da72af4fdea77d0d7d2f33f4e2,,,,,,,"1",,2017/10/31 12:08:06,Case de Sante de Touba Mboyenne,,Laura d'Elsa,,,,,,
-15.882723609431,14.8610611439681,"5242452764",node,10,,clinic,,,,,"53996446",,,,1c75a76da2214e4c80d32c433f0809a7,,,,,,,"1",,2017/11/22 09:56:44,Clinique MAGAL,,Osto,,,,,,
,,"415856915",way,13,,hospital,,,Mamadou Toure,,"39128042",,,,c2d47c03be5145f586e04cd2d927d0f4,,,,,,,"1",,2016/05/05 19:33:18,Thiabedji Health Post,,mcstrlln,,,,,,
-16.5082520513205,16.0286366190717,"6630801689",node,62,,doctors,,Avenue Ndar Toute,Ministère de la Santé et de l'action sociale,water_works,"72455444",public,,"+221775158164",64bd676065c846cfbe4ea031f11c81f0,,24/7,operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Poste de Santé Ndar Toute,"5",mueschel,True,"9",,False,"doctor;pharmacy;birthing_center",public
-17.2790591594126,14.7695598465174,"5202505738",node,10,,pharmacy,,,,,"53401073",,,,33227204e91046f0ac20a41119c444d6,,,,,,,"2",,2017/10/31 16:54:14,Pharmacie Marie Esseteine Manga,,dykha seck,,,,,,
-16.5049499167462,16.0266807857852,"1800586712",node,6,,pharmacy,,,,,"81372968",,,,4ea60a97c7c34547a0afc56dbed1a506,,,,,,,"3",,2020/02/23 18:13:22,,,adjasala,,,,,,
-17.5135753386569,14.7478775393881,"4747525922",node,10,,doctors,,,,,"69573370",,,,0e51ad178eec4c1aa484f102354bdf53,,,,,,,"3",,2019/04/25 16:54:04,Cabinet pharmacie vétérinaire,,Jean-Marc Liotier,,,,,,
-17.5091057726087,14.736086967651,"4549849158",node,6,,pharmacy,,,,,"44332488",,,,9572230177ae48d98f7f757f3e2b8ced,,,,,,,"1",,2016/12/11 21:19:45,,,alice23,,,,,,
-15.9464702461794,12.8687746252826,"5440001222",node,10,,doctors,,,,,"68404087",,,,fd746133efcc43f29144faa6b3c1e425,,,,,,,"3",,2019/03/22 09:57:09,Poste de Santé Faye-Coly,,Jean-Marc Liotier,,,,,,
-17.4267915439503,14.734029461879,"4075431908",node,13,,pharmacy,,,,,"71224078",,,,0ac5687d43c2441194dbaeda0013b6c8,,,,,,,"2",,2019/06/13 16:06:45,Pharmacie RADJA,,mapman44,,,,,pharmacy,
-17.4542479765377,14.7301783964659,"4637463317",node,10,,doctors,,,,,"68404087",,,,bbcaf3dd4be14c48b39397889c7ebce8,,,,,,,"2",,2019/03/22 09:57:08,Poste de santé Khar yalla,,Jean-Marc Liotier,,,,,,
-13.1855174412913,15.4855439434367,"6128828882",node,10,,hospital,,,,,"65351321",,,,710215fa984b4d3ebabbcf962bc06b3b,,,,,,,"1",,2018/12/10 17:29:15,,,kqwalker,,,,,hospital,
-17.3892772466498,14.7685466420617,"4475447705",node,10,,hospital,,,,,"43331110",,,,0696023a963c43faab36b87e9655dce6,,,,,,,"1",,2016/11/01 17:17:35,Institut de Pediatrie Social IPS Mouhamadou Fall,,malick mbao,,,,,,
-14.5590937772239,13.0615482561705,"5766775853",node,10,,doctors,,,,,"78276416",,,,0715fe69e9a74ea9ba94abd9f8bc0d77,,,,,,,"2",,2019/12/11 18:42:34,Poste de Santé Fafacourou,,CRCulver,,,,,,
-16.220087333176,15.6226667663944,"1810631638",node,13,,doctors,,,,,"68404386",,,,5ef3f1d3c56542baa447639a0e05be95,,,,GPS survey,,,"3",,2019/03/22 10:01:36,District de Santé,,Jean-Marc Liotier,,,,,,
,,"255552379",way,10,,hospital,,,,,"19845691",,,,8b20ff05146544da9721a04e7b2057a5,,,,,,,"1",,2014/01/06 15:24:12,Poste de Sante de Mermoz,,Cisse4,,,,,,
-17.4297154032343,14.7079834521386,"4075431906",node,10,,pharmacy,,,,,"38023908",,,,e7d6e0767b0a4a46be47fc51012b5f7b,,,,,,,"1",,2016/03/23 16:41:22,Pharmacie MARINA,,malick mbao,,,,,,
,,"586833323",way,20,,clinic,general,,Commune de Saint-Louis,,"65130756",,,,56cf38c1120240d8987aa09dbc298a81,,,,,,,"2",,2018/12/03 16:29:49,Centre de santé Diamagueune,,Domou Ndar Blogueur Mapeur,,,,,clinic,
,,"218999464",way,27,,hospital,general,,UASZ,,"76689455",,,,9c8cfc0227cc4f01a4d5f24485253a4f,,,,bing,,,"2",,2019/11/06 09:59:33,infirmerie de l'université Assane Seck,,odjiba,,,,,hospital,university
-16.318601601374,15.8584600962253,"6630796287",node,55,,doctors,,Bidieum Mouride,Ministère de la santé et de l'action sociale,water_works,"72455444",no,,,b7d78f7d14644b31b9035dda27c5a4a8,,"Mo-Fr 09:00-18:00; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Case de santé de Bidiam Mouride,"1",mueschel,False,,,False,doctor,public
-16.9372234388675,14.7957330935479,"4138888992",node,10,,doctors,,,,,"38760738",,,,641adeccfb7a45c1a976134c081450ab,,,,,,,"1",,2016/04/21 15:49:25,Laboratory/Dental Clinic,,joe_engmark,,,,,,
-14.9235574512143,12.8859174612911,"4278560428",node,10,,pharmacy,,,,,"40443304",,,,40ccab07148c4fa4a85d7150cc7e4acb,,,,,,,"1",,2016/07/02 16:03:24,Pharmacie Providence,,Kadiatou,,,,,,
-15.9052114174552,14.7959985484214,"4709966834",node,10,,pharmacy,,,,,"46469016",,,,72f7ab68aa1341379861247397411328,,,,,,,"1",,2017/02/28 14:22:47,pharmacie senghor,,momar35,,,,,,
-16.5132989628593,15.8398446436482,"6630804987",node,62,,doctors,,Darou Moumbaye,Ministère de la sante,water_works,"72455444",no,,"+221777971388",ee5c049a702f40be844155976aff519a,,24/7,operational,healthsites.io,,intensive_care_unit,"2",False,2019/07/20 09:23:50,Case de sante de Darou Moumbaye,"1",mueschel,False,,,False,alternative,public
-17.4525943108606,14.6898206223329,"5179087824",node,13,,pharmacy,,,,,"71224527",,,,450e7c20630f4723a61a15b8c9cb9311,,,,,,,"3",,2019/06/13 16:20:37,Seydi Djamil,,mapman44,,,,,pharmacy,
-17.3618115101499,14.7472026285446,"5169521946",node,13,,doctors,,,,,"71224611",,,,e3944027646b42718281ecfe29a06cc7,,,,,,,"2",,2019/06/13 16:23:01,Poste de santé santé yalla,,mapman44,,,,,doctor,
,,"350933018",way,10,,doctors,,,,,"62971700",,,,9fd0d1c195e64293bbadec47e0ed9118,,,,,,,"2",,2018/09/27 09:50:23,Poste de Sante,,Jean-Marc Liotier,,,,,,
-17.4861688622125,14.7273320697863,"5238216591",node,10,,doctors,,,,,"53928972",,,,2fc2e3c79d4b4bcf87b7906dc64c9d6b,,,,,,,"1",,2017/11/19 17:41:08,Poste de santé de Ouakam,,Aminata DIAGNE,,,,,,
-17.1031959343582,14.6277073670559,"3421563682",node,6,,doctors,,,,,"29777880",,,,afb8389e3ca94643a3e97f5162745658,,,,,,,"1",,2015/03/27 13:46:03,,,DIALLOTIMA,,,,,,
-17.4471467443501,14.6918660581643,"5728397982",node,13,,pharmacy,,,,,"71224527",,,,92f9ea0f473d4c92bb1e43630f2af07f,,,,,,,"2",,2019/06/13 16:20:37,Pharmacie Colobane,,mapman44,,,,,pharmacy,
-17.4588689197573,14.7433971606848,"4039215989",node,10,,pharmacy,,,,,"37598148",,,,7b313ebb161641efafa2e13a8ae01358,,,,,,,"1",,2016/03/03 22:36:51,Pharmacie Fatou Ideu Si,,Jean-Marc Liotier,,,,,,
,,"265763638",way,6,,clinic,,,,,"21061574",,,,54f4db895cd64ab6badab401f723d16f,,,,,,,"1",,2014/03/12 11:01:00,,,pstng,,,,,,
-12.6625150140967,13.681318917313,"4442539090",node,10,,clinic,,,,,"42809110",,,,4b538e90c646420e83c628696a84224b,,,,,,,"1",,2016/10/11 17:59:00,District Sanitaire de Dinkhe Makhan,,Alpha Djiba,,,,,,
-17.4460154388788,14.7135015942739,"4076543521",node,13,,pharmacy,,,,,"71224527",,,,89406e871ab147359bb40b1c8a7f3392,,,,,,,"2",,2019/06/13 16:20:37,PHARMACIE LA CLEMENCE,,mapman44,,,,,pharmacy,
-17.4639765162751,14.702503866758,"4076538058",node,10,,pharmacy,,,,,"38038679",,,,2598b55c8f1d4ab0b14c477f1f321846,,,,,,,"1",,2016/03/24 11:02:59,PHARMACIE BESSE,,Ray1998,,,,,,
-17.4625468150508,14.7097000659085,"2568648324",node,13,,pharmacy,,,,,"71224527",,,,44e27a85ccf84737acd692f6bbc25045,,,,,,,"2",,2019/06/13 16:20:37,Pharmacie Daya,,mapman44,,,,,pharmacy,
-16.4933452556215,16.0111014261756,"6630806785",node,68,,doctors,,Lèona ocler,Ministère de la santé,water_works,"72455444","private;public","3","+221339613229",4ed7dd8481ee4cc5a5e9acc4a8dbb75c,,24/7,operational,healthsites.io,,"emergency_department;laboratory","2",True,2019/07/20 09:23:50,Centre de santé de Saint Louis,"10",mueschel,True,"25",,False,"birthing_center;pharmacy;dentist;laboratory;optometrist",public
-14.1181237791031,12.9145824804971,"6973760438",node,10,,hospital,,,,,"77019773",,,,45407ad595b34204b63d099325191c7a,,,,,,,"1",,2019/11/13 14:52:35,Poste de Sante de Kabendou,,diabygeom,,,,,,
-16.4513452151997,16.0659494992389,"6630801296",node,62,,doctors,,"Bango, Saint-Louis",Ministère de la santé,powered_pump,"72455444",private,,,2c911a6742bc429b855590d061d7311d,,24/7,operational,healthsites.io,,"ultrasound;emergency_department","2",True,2019/07/20 09:23:50,Poste de santé de Bango,"1",mueschel,True,"7",,False,"doctor;pharmacy;birthing_center",public
-16.1729142335726,12.5678445200619,"3389630203",node,10,,doctors,,,,,"29335072",,,,596ef7914cc7442298f43251d1798e38,,,,,,,"1",,2015/03/08 17:36:34,Poste de santé,,Gall,,,,,,
-17.3870257836384,14.7820262511073,"3454036991",node,10,,hospital,,,,,"30188424",,,,c6637b31364a4c92b223726881895aa9,,,,,,,"1",,2015/04/13 14:00:12,Maternité Hamo5,,Dieye,,,,,,
-17.4717877794806,14.7193459600806,"4181082089",node,13,,clinic,,,,,"40169427",,,,adc611c0f7d64d1ba3a51989580a5087,,24/7,,,,,"2",,2016/06/20 23:05:32,Medic'Kane,,Jean-Marc Liotier,,,,,,
,,"573644583",way,13,,doctors,general,,,,"68404386",,,,9bac5715e4c44bc9bff5bbdb99703d4d,,,,,,,"2",,2019/03/22 10:01:41,Centre de santé de Doué,,Jean-Marc Liotier,,,,,,
-16.544258276602,12.4865487764581,"5007084633",node,10,,pharmacy,,,,,"50749484",,,,50d895f92e1c4ada85f5855a13008bfa,,,,,,,"1",,2017/08/01 11:16:02,Pharmacie,,Moyg,,,,,,
-17.4573549804061,14.7165175706737,"3580265067",node,6,,clinic,,,,,"31811151",,,,37c087ac30594fc5a159d2a77957d0dd,,,,,,,"1",,2015/06/08 10:43:30,,,diawaralaye,,,,,,
-14.950335871654,15.5356359570013,"2617410158",node,10,,hospital,,,,,"58387836",,,,eafbe693b26c4f1ab5039f0e2e1acb0f,,,,,,,"2",,2018/04/24 20:34:29,Centre de Santé de Dodji,,Ekoue Kouevidjin,,,,,,
-17.4535446510424,14.6989070244681,"2271251086",node,20,,clinic,,,,,"71224527",,,,18c84f2332194947aa1222d1b4179519,,,,"bing;survey",,,"2",,2019/06/13 16:20:37,Clinique Internationale Madame Diouf Marie-Louise,,mapman44,,,,,clinic,private
,,"421674269",way,13,,clinic,,,,,"70940288",,,,a966af716d4044b1a6571491190e9c80,,,,,,,"3",,2019/06/04 23:07:30,Poste de Santé Unité9,,mapman44,,,,,clinic,
-17.5027579058783,14.7272961952407,"2618352537",node,17,,clinic,,,,,"25054911",,,,debc596c836d47bb80a0be482b843f4e,,,,survey,,,"2",yes,2014/08/27 15:48:07,Clinique des Mamelles,,FredH20,,,,,,
-17.3464152113056,14.7621427842181,"5292517662",node,13,,pharmacy,,,,,"62826279",,,,ecdcb3d37d364ae682c007f03f153d5c,,,,,,,"2",,2018/09/22 13:43:59,Pharmacie Victor,,Jean-Marc Liotier,,,,,pharmacy,
-17.2604157112789,14.7244178496909,"2168947890",node,13,,pharmacy,,,,,"36768943",,,,b27985a9fdf14afc94db0b9628986318,,,,,,,"3",,2016/01/24 02:20:58,Silly Kasaa,,Jean-Marc Liotier,,,,yes,,
-17.1480954427258,14.6054804876775,"2530740590",node,10,,pharmacy,,,,,"33851383",,,,c93a6be4ce514163a836ad677d71b3a5,,,,,,,"2",,2015/09/07 09:08:28,Pharmacie de Toubab Dialaw,,Domisailor,,,,,,
-17.4470536214058,14.7036307298206,"6908480105",node,13,,doctors,,,,,"76150875",,,,38c1153f65c54852991c347d0585bc18,,,,survey,,,"3",,2019/10/24 12:10:25,Chams,,Makya Dramé,,,,,,
-17.3141208280255,14.769775429067,"6237896585",node,10,,pharmacy,,,,,"66654749",,,,d8c1066df5664f3d980a0cefac521608,,,,,,,"1",,2019/01/26 12:55:40,Birane Ly,,Babacar Diop,,,,,,
,,"212073858",way,10,,doctors,,,,,"68404386",,,,c15c3c268c244016a8209cc94554dc3c,,,,,,,"3",,2019/03/22 10:01:40,Centre de santé,,Jean-Marc Liotier,,,,,,
-17.4671251782022,14.7171682578171,"2837099993",node,10,,pharmacy,,,,,"80449307",,,,6fc816973b144fe09d261ddb0a90692f,,,,,,,"2",,2020/02/03 00:19:30,Pharmacie Mame Oumy Gueye,,daganzdaanda,,,,,,
-16.8190062499747,14.9535490752414,"4951295907",node,10,,hospital,,,,,"50039339",,,,c8a1fe5be1674c688834021bb451d17e,,,,,,,"1",,2017/07/04 17:09:33,centre de sante Massamba SALL,,malick mbao,,,,,,
-17.4591099832926,14.7407528378716,"4418979709",node,10,,pharmacy,,,,,"42444860",,,,667268a894a048878cf6206cb6b91d21,,,,,,,"1",,2016/09/26 13:08:22,Pharmacie Shelter,,Domisailor,,,,,,
,,"410295660",way,10,,hospital,,,,,"38556114",,,,94e2231000484fc4b19bf65f49eda556,,,,,,,"1",,2016/04/14 13:59:26,Bagadadji Poste de Sante,,FreckledMorgan,,,,,,
-17.4451759074569,14.7512204938308,"6957550483",node,10,,hospital,,,,,"76809841",,,,3157920a46f14dd18753fdf73b5cff4f,,,,,,,"1",,2019/11/08 12:47:20,Poste de santé Unité 22,,El Hadji Mansour TALL,,,,,,
,,"202811163",way,20,,pharmacy,,,,,"72624834",,,,c7ae197cbcc04cdfb38e6a8d17d93187,,"Mo-Fr 08:30-21:00, Sa 08:00-21:00",,bing,,,"2",,2019/07/25 03:30:31,Pharmacie Escale,,HubMiner,,,,no,,
-17.392367905807,14.7654239640345,"4485839407",node,17,,clinic,chiropractic,,,,"66575343",,,,ecee3ecd8fad47329f1cec27a5da3037,,24/7,,,,,"4",,2019/01/23 16:39:08,Clinique Lansar,,saliou ndiaye,,,,,,
,,"438460684",way,10,,hospital,,,,,"41623583",,,,0521c1adc6fe40f5b8f5a2a55f563f15,,,,,,,"1",,2016/08/22 20:22:24,Djinkore Poste de Sante,,Lily Shay,,,,,,
-17.4555623427744,14.7076735731783,"2072962767",node,13,,pharmacy,,,,,"75739568",,,,8d6ffd66c612439782df56716008c90d,,,,survey,,,"4",,2019/10/15 18:32:12,Pharmacie l'Emmanuel,,jeanmariemancabou,,,,,,
-17.4208282389375,14.7350260701664,"6165488077",node,17,,dentist,,,,,"71224078",,,,dfdf50d04f2c4acfb44ef7458a62c435,,,,servey,,,"2",,2019/06/13 16:06:45,CABINET DENTAIRE DE LA CITE DR FALL,,mapman44,,,,,dentist,
-17.3805661023196,14.7612745866874,"4475363123",node,10,,clinic,,,,,"44049259",,,,817165931f374edb8b0e02961218a211,,,,,,,"2",,2016/11/30 02:26:24,Dispensaire confessionnel Notre Dame d'Esperance,,Elhadji16,,,,,,
-17.0928080741172,14.6096461259166,"3421542683",node,10,,doctors,,,,,"29777880",,,,042f0b0447a848939242f00da1210cc8,,,,,,,"1",,2015/03/27 13:45:52,Case de Santé Keur Lamane,,DIALLOTIMA,,,,,,
-16.4938071823054,16.0135445833126,"6630804285",node,58,,pharmacy,,Léona,Docteur Aliyoune Diagne,water_works,"72455444","public;private","1","+221339612390",ee589ed994da4ca1941edd6769f0be94,,"Mo 08:15-22:00; Tu 08:15-22:00; We 08:15-22:00; Th 08:15-22:00; Fr 08:15-22:00; Sa 08:15-13:00; Su off; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Pharamacie Château d'eau,,mueschel,True,,,True,pharmacy,private
-16.3278456671079,15.9313500482315,"6630761185",node,62,,doctors,,Fass Ngom,Ministère de la santé et de l'action sociale,water_works,"72455444",public,,"+221339593028",d09a007f54914687ae7ccb589a654def,,24/7,operational,healthsites.io,,,"2",True,2019/07/20 09:23:50,Poste de santé de Fass Ngom,"2",mueschel,True,"11",,False,"pharmacy;birthing_center;doctor",combination
-17.45621110208,14.7331688918802,"4956886108",node,10,,doctors,,,,,"50110028",,,,e7516ea65c824f7bad2472d736846382,,,,,,,"1",,2017/07/07 14:17:07,Plateau Médical Espoir,,michelle diatta,,,,,,
-15.2919539141737,14.0890820781742,"5439726421",node,10,,pharmacy,,,,,"56718982",,,,7881cf561aa943829e0f32d05ae4a8ff,,,,,,,"1",,2018/02/27 11:00:58,Pharmacie Maleme Hoddar,,Moyg,,,,,,
-17.2801121779083,14.8041092970273,"6167233121",node,10,,clinic,,,,,"65828239",,,,07d7bebe5eb345528fb04355ebd5c69a,,,,,,,"1",,2018/12/28 00:26:10,Clinique paramédical Le Doyen (Blue star),,Mory Touré,,,,,,
-17.3436128057986,14.7710647334131,"5137766009",node,10,,pharmacy,,,,,"52479721",,,,1457376048fd497989ff5d7cb976c934,,,,,,,"1",,2017/09/29 16:18:48,Amadou,,Lord Salomon,,,,,,
-15.8776976526501,14.8595122520807,"5242686619",node,10,,pharmacy,,,,,"54001246",,,,cb40506314d5453aab7729be0b0974be,,,,,,,"1",,2017/11/22 13:14:31,Cheikh Abdoul Ahad Mbacké,,Adau50,,,,,,
,,"437645411",way,10,,pharmacy,,,,,"51380320",,,,37c8d96dd4bb450c80eb6a3ccb32fbb3,,,,,,,"2",,2017/08/23 16:12:47,Pharmacie Dr. Seynabou Niang Tall,,Jean-Marc Liotier,,,,,,
-17.4329008617164,14.6707134873156,"5559081740",node,6,,pharmacy,,,,,"58165497",,,,690dcadad6af466380298ef8f9b6966f,,,,,,,"1",,2018/04/17 11:46:31,,,SeverinGeo,,,,,,
,,"423874948",way,13,,pharmacy,,,,,"70940288",,,,7fc6d02bfc6c40aabc4a04f246f81ef5,,,,,,,"2",,2019/06/04 23:07:30,Pharmacie SABARA,,mapman44,,,,,pharmacy,
-16.9309881410967,14.3470738727318,"4051153490",node,10,,pharmacy,,,,,"37712215",,,,467e5454398b4f33a26ff63c19b3385b,,,,,,,"1",,2016/03/09 16:01:15,Pharmacie Coulange,,Jean-Marc Liotier,,,,,,
,,"202655663",way,20,,pharmacy,,,,,"71224874",,,,6c05ccf48af44f6ea68ddc91da59c78d,,Mo-Fr 08:30-20:00,,,,,"2",,2019/06/13 16:29:26,Pharmacie Leity Ndiaye,,mapman44,,,,yes,pharmacy,
-16.9340187020081,14.3623100772255,"4052763089",node,10,,doctors,,,,,"37731211",,,,401e2eefcb184f1781acd224141fb769,,,,,,,"1",,2016/03/10 11:17:32,Cabinet Médical - Dr. Fatou Vertongen-Niane,,Jean-Marc Liotier,,,,,,
,,"199510998",way,17,,clinic,,,,,"71224527",,,,2dee0058e0bd40e387867c1d2392befb,,,,"bing;survey",,,"6",,2019/06/13 16:20:37,Centre de Santé de Fass,,mapman44,,,,,clinic,
-17.3158113740766,14.7431598690059,"4644564483",node,13,,doctors,,,,,"71224660",,,,bdec80f149484fe8924f5acb364572b7,,,,,,,"3",,2019/06/13 16:24:13,Poste de santé Mbao Gare,,mapman44,,,,,doctor,
-17.4356137484975,14.6749025948837,"4545547035",node,10,,pharmacy,,,,,"44268409",,,,f297276128fc4ef3aad4cd7397d8f90e,,,,,,,"1",,2016/12/08 21:34:43,Pharmacie Avicenne,,SeverinGeo,,,,,,
